Station:;10488;;;;;;;;
Hauptfrucht:;Zuckerr黚e;Zwischenfrucht:;keine;;;;;;
2011;26;0,3;0,36;2,4;2,1;100;27,7;554;50
2011;27;0,3;0,34;0,3;0;99,9;27,7;553,9;50
2011;28;0,7;0,85;0;0;98,8;27,5;553,1;50
2011;29;0,8;0,94;0;0;97,6;27,3;552,1;50
2011;30;0,7;0,81;0;0;96,6;27,2;551,3;50
2011;31;0,6;0,62;0,1;0;96;27,1;550,8;50
2011;32;0,6;0,65;0;0;95,2;26,9;550,2;50
2011;33;0,3;0,32;0,3;0;95,1;26,9;550,1;50
2011;34;0,3;0,36;5,3;1,1;100;27,7;554;50
2011;35;0,4;0,46;0;0;99,4;27,6;553,5;50
2011;36;0,5;0,54;0;0;98,7;27,5;553;50
2011;37;0,6;0,65;0;0;97,9;27,4;552,4;50
2011;38;0,9;1,03;0;0;96,6;27,2;551,3;50
2011;39;0,8;0,86;0;0;95,5;27;550,5;50
2011;40;1,2;1,25;0;0;93,9;26,7;549,2;50
2011;41;0,8;0,84;0,2;0;93,1;26,6;548,6;50
2011;42;0,5;0,49;6,5;0,6;100;27,7;554;50
2011;43;0,9;1,07;0;0;98,6;27,5;552,9;50
2011;44;0,4;0,44;0,1;0;98,2;27,4;552,6;50
2011;45;0,4;0,46;0;0;97,7;27,3;552,2;50
2011;46;1,1;1,21;0;0;96,1;27,1;550,9;50
2011;47;0,7;0,77;0;0;95,2;26,9;550,2;50
2011;48;0,4;0,44;0,8;0;95,6;27;550,5;50
2011;49;0,4;0,41;0,3;0;95,4;27;550,4;50
2011;50;0,4;0,4;0;0;94,9;26,9;550;50
2011;51;0,7;0,77;0;0;93,9;26,7;549,2;50
2011;52;0,7;0,78;0;0;92,9;26,6;548,4;50
2011;53;0,8;0,81;0;0;91,9;26,4;547,6;50
2011;54;0,8;0,8;0;0;90,9;26,3;546,8;50
2011;55;0,6;0,61;0;0;90,1;26,1;546,2;50
2011;56;1,3;1,24;0;0;88,5;25,9;544,9;50
2011;57;1,5;1,42;0;0;86,7;25,6;543,5;50
2011;58;1;0,96;0;0;85,5;25,4;542,6;50
2011;59;1,6;1,45;0;0;83,7;25,1;541,1;50
2011;60;1,6;1,39;0;0;81,9;24,8;539,7;50
2011;61;1,7;1,44;0;0;80,1;24,6;538,3;50
2011;62;1,5;1,25;0;0;78,5;24,3;537;50
2011;63;1,8;1,45;0;0;76,7;24;535,6;50
2011;64;1,4;1,11;0;0;75,3;23,8;534,5;50
2011;65;1,5;1,15;0;0;73,8;23,6;533,3;50
2011;66;1,7;1,31;0;0;72,2;23,3;532;50
2011;67;2;1,47;0;0;70,3;23;530,5;50
2011;68;1,9;1,36;0;0;68,6;22,7;529,2;50
2011;69;0,9;0,6;1,3;0;69,5;22,9;529,9;50
2011;70;0,7;0,48;0,6;0;69,6;22,9;530;50
2011;71;2,2;1,58;0;0;67,6;22,6;528,4;50
2011;72;1,6;1,12;0;0;66,2;22,4;527,3;50
2011;73;1,3;0,89;0,3;0;65,5;22,2;526,7;50
2011;74;1,4;0,92;0;0;64,3;22,1;525,8;50
2011;75;0,7;0,48;0,8;0;64,7;22,1;526,1;50
2011;76;0,7;0,47;12,5;0;79,9;24,5;538,1;50
2011;77;0,6;0,64;9,5;0;91,1;26,3;547;50
2011;78;1,5;1,71;0;0;88,9;26;545,3;50
2011;79;1,7;1,87;0;0;86,6;25,6;543,4;50
2011;80;2,5;2,53;0;0;83,4;25,1;540,9;50
2011;81;2,7;2,52;0;0;80,2;24,6;538,3;50
2011;82;2,6;2,21;0;0;77,4;24,1;536,1;50
2011;83;2,4;1,95;0;0;74,9;23,7;534,2;50
2011;84;0,9;0,66;0;0;74,1;23,6;533,5;50
2011;85;0,7;0,56;3,1;0;77,2;24,1;536;50
2011;86;1,8;1,52;0;0;75,3;23,8;534,5;50
2011;87;2,7;2,13;0;0;72,6;23,4;532,4;50
2011;88;2,9;2,15;0;0;69,9;22,9;530,2;50
2011;89;2,9;2,08;0;0;67,3;22,5;528,1;50
2011;90;1,2;0,83;0,8;0;67,2;22,5;528,1;50
2011;91;1,9;1,32;0;0;65,5;22,3;526,8;50
2011;92;3,1;2,02;0;0;63;21,8;524,7;50
2011;93;3,8;2,36;0;0;60;21,4;522,4;50
2011;94;1,2;0,73;13,4;0;76;23,9;535,1;50
2011;95;2,3;2,19;0;0;73,2;23,5;532,9;50
2011;96;1,2;1,04;0;0;71,9;23,3;531,8;50
2011;97;2,6;2,16;0;0;69,2;22,8;529,7;50
2011;98;1,5;1,17;0;0;67,7;22,6;528,5;50
2011;99;2,2;1,67;0;0;65,6;22,3;526,8;50
2011;100;3,5;2,49;0;0;62,5;21,8;524,3;50
2011;101;2,9;1,88;0;0;60,1;21,4;522,5;50
2011;102;1,7;1;1,4;0;60,6;21,5;522,9;50
2011;103;0,9;0,54;22,8;0;88,8;25,9;545,1;50
2011;104;0,9;1,05;5;0;93,7;26,7;549;50
2011;105;1,4;1,55;0;0;91,7;26,4;547,5;50
2011;106;2,3;2,56;0;0;88,5;25,9;544,9;50
2011;107;1,6;1,56;0;0;86,5;25,6;543,3;50
2011;108;2,7;2,56;0;0;83,3;25,1;540,8;50
2011;109;4;3,58;0;0;78,7;24,3;537,2;50
2011;110;4,2;3,49;0;0;74,3;23,6;533,7;50
2011;111;4,4;3,35;0;0;70,1;23;530,4;50
2011;112;4,5;3,21;0;0;66;22,3;527,2;50
2011;113;4,6;3,02;0;0;62,2;21,7;524,1;50
2011;114;4,4;2,76;0;0;58,7;21,2;521,4;50
2011;115;2;1,17;0;0;57,2;20,9;520,2;50
2011;116;1,6;0,92;1,4;0;57,9;21;520,7;50
2011;117;1,5;0,85;0;0;56,8;20,9;519,9;50
2011;118;2,9;1,63;0;0;54,7;20,5;518,2;50
2011;119;4,1;2,23;0;0;51,9;20,1;516;50
2011;120;4;2,1;0;0;49,3;19,7;513,9;50
2011;121;4,3;2,14;0;0;46,5;19,3;511,8;50
2011;122;1,9;0,89;2,4;0;48,5;19,6;513,3;50
2011;123;1,7;0,87;7;0;56,3;20,8;519,5;50
2011;124;2,1;1,32;0,1;0;54,8;20,6;518,3;50
2011;125;4;2,42;0;0;51,7;20,1;515,8;50
2011;126;4,5;2,47;0;0;48,6;19,6;513,4;50
2011;127;4,9;2,48;0;0;45,4;19,1;510,9;50
2011;128;4,7;2,2;0;0;42,6;18,6;508,7;50
2011;129;5,1;2,26;0;0;39,8;18,2;506,4;50
2011;130;5,1;2,17;0;0;37;17,7;504,2;50
2011;131;4;1,63;0;0;35;17,4;502,6;50
2011;132;3,2;1,27;5,3;0;40;18,2;506,6;50
2011;133;3,1;1,39;0;0;38,3;17,9;505,2;50
2011;134;3,7;1,61;2,6;0;39,6;18,2;506,3;50
2011;135;2,2;0,98;6,4;0;46,4;19,2;511,7;50
2011;136;1,6;0,85;0,6;0;46;19,2;511,4;50
2011;137;2;1,09;0;0;46,4;19,2;510,3;51,7
2011;138;4,4;2,26;0;0;43,7;18,8;508;51,7
2011;139;4;1,9;0,3;0;41,8;18,5;506,5;51,7
2011;140;3,2;1,43;0;0;40;18,2;505;51,7
2011;141;4,2;1,8;0;0;37,8;17,9;503,2;51,7
2011;142;4,6;1,92;0;0;35,5;17,5;501,3;51,7
2011;143;4,9;1,98;0;0;33;17,1;499,3;51,7
2011;144;4,6;1,76;0;0;30,9;16,8;497,6;51,7
2011;145;5,1;1,94;0;0;28,5;16,4;495,6;51,7
2011;146;5,1;1,84;2,4;0;29,2;16,5;496,2;51,7
2011;147;2,7;0,99;0;0;30,2;16,7;495,2;53,3
2011;148;3,3;1,23;0;0;28,8;16,4;494;53,3
2011;149;4,9;1,82;0;0;26,6;16,1;492,2;53,3
2011;150;6,1;2,18;0;0;24;15,7;490;53,3
2011;151;5,1;1,8;5,1;0;27,9;16,3;493,3;53,3
2011;152;1,6;0,64;7,5;0;36;17,6;500,1;53,3
2011;153;3,5;1,65;0;0;36,1;17,6;498,4;55
2011;154;5,8;2,56;0;0;33,1;17,1;495,9;55
2011;155;5,9;2,41;0;0;30,3;16,7;493,5;55
2011;156;6,1;2,33;0;0;27,7;16,3;491,1;55
2011;157;4,6;1,69;0,6;0;26,3;16,1;490;55
2011;158;3,1;1,13;5,8;0;31,8;16,9;494,7;55
2011;159;3,4;1,42;0,3;0;32,6;17;493,6;56,7
2011;160;3,7;1,5;0;0;30,9;16,8;492,1;56,7
2011;161;4,5;1,75;0;0;28,9;16,5;490,4;56,7
2011;162;4;1,52;0,8;0;30,1;16,7;489,6;58,3
2011;163;3,8;1,47;0;0;28,5;16,4;488,1;58,3
2011;164;3,2;1,21;0;0;27,2;16,2;486,9;58,3
2011;165;3,7;1,38;0;0;27,8;16,3;485,6;60
2011;166;4,1;1,53;0;0;26,2;16;484;60
2011;167;4;1,53;6,5;0;31,4;16,9;489;60
2011;168;5,2;2,18;1,4;0;30,6;16,7;488,2;60
2011;169;1,8;0,74;2,4;0;34,2;17,3;489,9;61,7
2011;170;3,4;1,5;4,8;0;37,7;17,9;493,3;61,7
2011;171;2,5;1,2;0,2;0;36,7;17,7;492,3;61,7
2011;172;2,5;1,18;5,3;0;42,4;18,6;496,4;63,3
2011;173;3,7;1,92;1,2;0;41,7;18,5;495,7;63,3
2011;174;3,6;1,84;2,9;0;44,2;18,9;496,7;65
2011;175;3,4;1,75;1,7;0;44,1;18,9;496,6;65
2011;176;2,7;1,39;0,1;0;44,3;18,9;495,3;66,7
2011;177;2;1;1,2;0;45,8;19,1;495,5;68,3
2011;178;5,8;2,95;0;0;44,5;18,9;492,6;70
2011;179;6,3;3,18;0;0;42,9;18,7;489,4;71,7
2011;180;6,3;3,12;0;0;40,2;18,3;486,3;71,7
2011;181;1,5;0,73;0,2;0;41,1;18,4;485,8;73,3
2011;182;2,3;1,12;0;0;41,5;18,5;484,7;75
2011;183;1,6;0,84;3;0;44,5;18,9;486,8;76,7
2011;184;1,5;1,27;28,5;0;67,7;22,6;514;78,3
2011;185;1,5;1,48;12,3;0;76,9;24,1;524,8;80
2011;186;3,1;3,35;0,7;0;75,3;23,8;522,1;81,7
2011;187;5,4;5,47;3,3;0;74,7;23,7;520;85
2011;188;5,9;5,68;0,8;0;72,1;23,3;515,1;88,3
2011;189;3,7;3,33;4,8;0;74,2;23,6;516,6;91,7
2011;190;5,4;4,85;0;0;71,8;23,2;511,7;95
2011;191;4,9;4,35;17,6;0;81,3;24,7;525;98,3
2011;192;3,2;3,23;3,5;0;82,1;24,9;525,3;101,7
2011;193;5,4;5,35;0;0;79,1;24,4;519,9;103,3
2011;194;2,7;2,54;1,1;0;78,6;24,3;518,5;105
2011;195;2,9;2,61;0;0;77,4;24,1;515,8;106,7
2011;196;3,9;3,45;0;0;75,7;23,9;512,4;108,3
2011;197;5,3;4,48;0;0;73,5;23,5;507,9;110
2011;198;2,5;2,35;10,6;0;78,5;24,3;516,1;111,7
2011;199;2,9;2,73;2,6;0;78,8;24,4;516;113,3
2011;200;5,3;4,88;0;0;76,4;24;511,2;115
2011;201;1,5;1,94;27;0;90,3;26,2;536,2;116,7
2011;202;1,5;1,76;5,8;0;92,5;26,5;540,2;116,7
2011;203;1,5;1,71;3,4;0;93,5;26,7;541,9;118,3
2011;204;3;3,44;0;0;91,7;26,4;538,5;118,3
2011;205;3,7;4,12;0;0;89,6;26,1;534,4;120
2011;206;3,4;3,66;0;0;87,7;25,8;530,7;120
2011;207;4,1;4,21;0;0;85,7;25,4;526,5;121,7
2011;208;4,4;4,29;0;0;83,5;25,1;522,2;121,7
2011;209;2,6;2,43;0;0;82,4;24,9;519,8;123,3
2011;210;1,9;1,87;5,6;0;84,4;25,2;523,5;123,3
2011;211;1,4;1,82;57,9;25,6;100;27,7;554;123,3
2011;212;1,4;1,75;18,8;17,1;100;27,7;554;123,3
2011;213;1,6;1,85;0,1;0;99,1;27,6;552,3;121,7
2011;214;3,7;4,19;0;0;96,9;27,2;548,1;121,7
2011;215;5,4;6,07;2,3;0;95;26,9;544,3;121,7
2011;216;1,7;2,25;41;29,1;100;27,7;554;120
2011;217;3,1;3,74;17,7;14;100;27,7;554;120
2011;218;3,9;4,49;1,4;0;98,4;27,4;550,9;118,3
2011;219;1,8;2,08;1,7;0;98,1;27,4;550,5;118,3
2011;220;3,4;3,78;0,2;0;96,2;27,1;546,9;116,7
2011;221;2,5;2,84;4,2;0;96,9;27,2;548,3;116,7
2011;222;2,1;2,33;3,2;0;97,4;27,3;549,1;115
2011;223;2,5;2,88;0,3;0;96;27,1;546,6;115
2011;224;2,8;3,08;0;0;94,3;26,8;543,5;113,3
2011;225;1,9;2,53;38,2;25,2;100;27,7;554;113,3
2011;226;2,9;3,43;10,5;7;100;27,7;554;111,7
2011;227;2;2,26;0,8;0;99,2;27,6;552,5;111,7
2011;228;2,3;2,6;0;0;97,7;27,3;549,9;110
2011;229;4,5;5,09;0;0;94,7;26,9;544,8;110
2011;230;4,6;5,02;0;0;91,8;26,4;539,8;108,3
2011;231;2,7;3,07;17,2;0;100;27,7;553,9;106,7
2011;232;4,7;5,44;0;0;96,7;27,2;548,4;105
2011;233;3,4;3,73;0;0;94,4;26,8;544,7;103,3
2011;234;4;4,26;0;0;91,8;26,4;540,5;101,7
2011;235;4,6;4,77;0;0;88,8;25,9;535,7;101,7
2011;236;4;4,11;6,3;0;90,2;26,1;537,9;100
2011;237;4,5;4,66;0;0;87,2;25,7;533,2;98,3
2011;238;5,1;4,98;0;0;84;25,2;528,2;96,7
2011;239;1,3;1,32;6,5;0;87,4;25,7;533,4;95
2011;240;3;3,01;0;0;85,4;25,4;530,4;93,3
2011;241;2,5;2,44;0;0;83,8;25,1;527,9;91,7
2011;242;2,5;2,34;0;0;82,1;24,9;525,6;91,7
2011;243;3,2;2,93;0;0;80,1;24,6;522,7;90
2011;244;3,5;3,08;0;0;77,9;24,2;519,6;88,3
2011;245;4,1;3,53;0;0;75,3;23,8;516,1;86,7
2011;246;4,3;3,55;0;0;72,7;23,4;512,5;85
2011;247;4,3;3,39;0;0;70,1;23;509,1;85
2011;248;1,3;1,42;15,5;0;80,8;24,7;523,2;83,3
2011;249;3,5;3,41;0;0;78,4;24,3;519,8;81,7
2011;250;1,9;1,76;0,4;0;77,4;24,1;518,5;81,7
2011;251;1,1;1,17;8,7;0;83,5;25,1;526;80
2011;252;1,3;1,34;0;0;82,7;25;524,7;78,3
2011;253;2,4;2,39;0;0;80,9;24,7;522,3;76,7
2011;254;3,9;3,88;6,4;0;83;25;524,8;76,7
2011;255;3,4;3,38;0;0;80,4;24,6;521,4;75
2011;256;1,8;1,7;0,8;0;79,6;24,5;520,5;75
2011;257;3;2,79;0;0;77,3;24,1;517,7;73,3
2011;258;2,8;2,46;0;0;75,2;23,8;515,2;73,3
2011;259;3,1;2,58;0;0;73;23,4;512,6;71,7
2011;260;1,8;1,87;15,1;0;84,9;25,3;525,8;70
2011;261;1;1,36;25,2;0;100;27,7;549,7;70
2011;262;1;1,18;0;0;98,9;27,5;548,5;68,3
2011;263;2;2,23;0;0;96,8;27,2;546,3;68,3
2011;264;2,3;2,57;0;0;94,4;26,8;543,7;66,7
2011;265;1,6;1,66;0;0;92,8;26,6;542;66,7
2011;266;1,8;1,92;0;0;90,9;26,3;540,1;65
2011;267;3;3,04;0;0;88;25,8;537,1;65
2011;268;3,1;3;0;0;85;25,3;534,1;63,3
2011;269;3,1;2,92;0;0;82,1;24,9;531,1;63,3
2011;270;2,1;1,89;0;0;80,2;24,6;529,3;63,3
2011;271;2;1,73;0;0;78,4;24,3;527,5;61,7
2011;272;3;2,48;0;0;75,9;23,9;525;61,7
2011;273;3,1;2,48;0;0;73,3;23,5;522,6;61,7
2011;274;3,1;2,36;0;0;70,8;23,1;520,2;60
2011;275;3;2,21;0;0;68,5;22,7;518;60
2011;276;2,8;2,03;0;0;66,4;22,4;516;60
2011;277;2,9;1,99;0;0;64,2;22;514;58,3
2011;278;0,9;0,61;0;0;63,6;21,9;513,4;58,3
2011;279;2,2;1,64;5,7;0;68;22,6;517,5;58,3
2011;280;1,4;1,06;2;0;69;22,8;518,4;58,3
2011;281;1,1;0,87;1,1;0;69,4;22,9;518,6;56,7
2011;282;0,9;0,72;0,4;0;69,1;22,8;518,3;56,7
2011;283;0,7;0,81;8,5;0;77,6;24,2;526;56,7
2011;284;0,8;0,81;3,3;0;80,4;24,6;528,5;56,7
2011;285;1;1,12;5,9;0;86,5;25,6;533,3;55
2011;286;1,5;1,72;0;0;84,5;25,2;531,6;55
2011;287;1,3;1,47;0;0;82,8;25;530,1;55
2011;288;1,8;1,94;0;0;80,6;24,6;528,2;55
2011;289;1,9;1,92;0;0;78,4;24,3;526,2;55
2011;290;1,9;1,79;0;0;76,6;24;524,5;53,3
2011;291;1,7;1,58;4,4;0;80;24,5;527,3;53,3
2011;292;0,6;0,58;0;0;79,3;24,4;526,7;53,3
2011;293;1;0,99;0,2;0;78,3;24,3;525,9;53,3
2011;294;1,3;1,21;0;0;76,9;24,1;524,7;53,3
2011;295;1,5;1,3;0;0;75,6;23,8;523,4;51,7
2011;296;1,5;1,3;0;0;74;23,6;522,1;51,7
2011;297;1,3;1,07;0;0;72,7;23,4;521;51,7
2011;298;0,6;0,5;0;0;72,1;23,3;520,5;51,7
2011;299;0,6;0,48;0,2;0;71,8;23,2;520,3;51,7
2011;300;0,6;0,48;0;0;71,3;23,2;519,8;50
2011;301;1,1;0,8;0;0;70,3;23;519;50
2011;302;1,2;0,85;0;0;69,2;22,8;518,1;50
2011;303;1,1;0,78;0,1;0;68,4;22,7;517,5;50
2011;304;1,4;0,96;0;0;67,2;22,5;516,5;50
2011;305;1,5;1;0;0;65,9;22,3;515,5;50
2011;306;1,4;0,91;0;0;64,7;22,1;514,6;50
2011;307;1,4;0,89;0;0;63,6;22;513,7;50
2011;308;0,8;0,53;0;0;62,9;21,8;513,2;50
2011;309;1,3;0,83;0;0;61,9;21,7;512,3;50
2011;310;1,4;0,87;0;0;60,8;21,5;511,5;50
2011;311;1,3;0,8;0;0;59,8;21,3;510,7;50
2011;312;1,2;0,74;0;0;58,8;21,2;509,9;50
2011;313;1,2;0,68;0;0;58;21,1;509,3;50
2011;314;0,4;0,24;0;0;57,7;21;509;50
2011;315;0,6;0,34;0;0;57,2;20,9;508,7;50
2011;316;1;0,6;0;0;56,5;20,8;508,1;50
2011;317;1,1;0,6;0;0;55,7;20,7;507,5;50
2011;318;0,9;0,52;0;0;55,1;20,6;507;50
2011;319;0,3;0,17;0;0;54,8;20,6;506,8;50
2011;320;0,6;0,32;0;0;54,4;20,5;506,5;50
2011;321;0,7;0,36;0;0;54;20,4;506,1;50
2011;322;0,4;0,22;0;0;53,7;20,4;505,9;50
2011;323;0,4;0,21;0;0;53,4;20,3;505,7;50
2011;324;0,5;0,29;0;0;53,1;20,3;505,4;50
2011;325;0,6;0,3;0;0;52,7;20,2;505,1;50
2011;326;0,8;0,44;0;0;52,1;20,1;504,6;50
2011;327;0,8;0,42;0;0;51,6;20,1;504,2;50
2011;328;0,4;0,19;0;0;51,4;20;504;50
2011;329;0,8;0,42;0;0;50,8;19,9;503,6;50
2011;330;0,6;0,29;0;0;50,5;19,9;503,3;50
2011;331;0,9;0,47;0;0;49,9;19,8;502,9;50
2011;332;0,8;0,4;0;0;49,4;19,7;502,5;50
2011;333;0,8;0,4;0;0;48,9;19,6;502,1;50
2011;334;0,4;0,19;0,3;0;49;19,6;502,2;50
2011;335;0,3;0,17;0;0;48,8;19,6;502;50
2011;336;0,4;0,18;2;0;51,1;20;503,8;50
2011;337;0,6;0,31;0;0;50,7;19,9;503,5;50
2011;338;0,4;0,18;4,8;0;56,6;20,8;508,2;50
2011;339;0,4;0,27;11,8;0;71,1;23,1;519,7;50
2011;340;0,5;0,43;0;0;70,6;23,1;519,2;50
2011;341;0,3;0,28;3,9;0;75,1;23,8;522,8;50
2011;342;0,4;0,4;2,8;0;78,1;24,2;525,2;50
2011;343;0,5;0,52;2,6;0;80,8;24,7;527,3;50
2011;344;0,4;0,42;0;0;80,3;24,6;526,9;50
2011;345;0,6;0,67;0;0;79,4;24,4;526,2;50
2011;346;0,4;0,41;0;0;78,9;24,4;525,8;50
2011;347;0,3;0,36;0,2;0;78,7;24,3;525,6;50
2011;348;0,4;0,47;0,7;0;78,9;24,4;525,8;50
2011;349;0,4;0,41;0;0;78,4;24,3;525,4;50
2011;350;0,3;0,33;5,6;0;85,1;25,3;530,7;50
2011;351;0,3;0,39;0,3;0;85;25,3;530,6;50
2011;352;0,3;0,32;0;0;84,6;25,3;530,3;50
2011;353;0,3;0,38;0,1;0;84,3;25,2;530;50
2011;354;0,5;0,54;0,3;0;83,9;25,2;529,8;50
2011;355;0,3;0,32;7,2;0;92,6;26,5;536,6;50
2011;356;0,3;0,34;0,1;0;92,3;26,5;536,4;50
2011;357;0,3;0,37;1,2;0;93,3;26,6;537,2;50
2011;358;0,3;0,36;5,7;0;100;27,7;542,6;50
2011;359;0,3;0,35;0,4;0;100;27,7;542,7;50
2011;360;0,3;0,39;0;0;99,5;27,6;542,3;50
2011;361;0,3;0,38;0;0;99;27,5;541,9;50
2011;362;0,7;0,75;0;0;98,1;27,4;541,1;50
2011;363;0,4;0,5;0;0;97,4;27,3;540,6;50
2011;364;0,3;0,32;6,5;0;100;27,7;546,8;50
2011;365;0,4;0,51;0,2;0;99,6;27,6;546,5;50
;;;;;;;;;
Station:;10488;;;;;;;;
Hauptfrucht:;Zuckerr黚e;Zwischenfrucht:;keine;;;;;;
Flexibilisierung:;keine;;;;;;;;
Jahr;Tag;PET;AET;SNKk;PERC;BOF;BOF;SWI;ZG
;mm;mm;mm;mm;%nFK;Vol%;mm;cm;
2012;1;0,3;0,38;0,7;0;100;27,7;546,8;50
2012;2;0,4;0,4;3,6;0;100;27,7;550;50
2012;3;0,7;0,76;0;0;99;27,5;549,2;50
2012;4;0,4;0,4;0,4;0;99,1;27,6;549,3;50
2012;5;0,3;0,35;4,8;0;100;27,7;553,8;50
2012;6;0,3;0,33;2,8;2,2;100;27,7;554;50
2012;7;0,3;0,35;4,4;4,1;100;27,7;554;50
2012;8;0,3;0,35;4,3;3,9;100;27,7;554;50
2012;9;0,3;0,35;4,5;4,2;100;27,7;554;50
2012;10;0,4;0,47;2,2;1,7;100;27,7;554;50
2012;11;0,4;0,43;1,1;0,7;100;27,7;554;50
2012;12;0,4;0,46;2,9;2,4;100;27,7;554;50
2012;13;0,3;0,36;0,9;0,5;100;27,7;554;50
2012;14;0,3;0,39;0;0;99,5;27,6;553,6;50
2012;15;0,3;0,33;0;0;99,1;27,6;553,3;50
2012;16;0,3;0,31;2,7;1,7;100;27,7;554;50
2012;17;0,3;0,34;1,2;0,9;100;27,7;554;50
2012;18;0,8;0,93;2;1,1;100;27,7;554;50
2012;19;0,3;0,38;10,2;9,8;100;27,7;554;50
2012;20;0,3;0,36;4,1;3,7;100;27,7;554;50
2012;21;0,3;0,38;2,6;2,3;100;27,7;554;50
2012;22;0,4;0,43;14;13,5;100;27,7;554;50
2012;23;0,4;0,42;4,7;4,3;100;27,7;554;50
2012;24;0,3;0,37;1,2;0,8;100;27,7;554;50
2012;25;0,4;0,42;0;0;99,5;27,6;553,6;50
2012;26;0,8;0,9;0;0;98,3;27,4;552,7;50
2012;27;0,3;0,37;0;0;97,9;27,4;552,3;50
2012;28;0,3;0,33;0;0;97,4;27,3;552;50
2012;29;0,4;0,49;0;0;96,8;27,2;551,5;50
2012;30;0,7;0,75;0;0;95,9;27;550,7;50
2012;31;0,6;0,67;0;0;95;26,9;550,1;50
2012;32;0,5;0,58;0;0;94,3;26,8;549,5;50
2012;33;0,5;0,48;0;0;93,7;26,7;549;50
2012;34;0,4;0,41;0;0;93,2;26,6;548,6;50
2012;35;0,3;0,29;0;0;92,8;26,6;548,3;50
2012;36;0,3;0,29;0;0;92,4;26,5;548;50
2012;37;0,3;0,35;0;0;92;26,4;547,7;50
2012;38;0,2;0,17;0,1;0;91,9;26,4;547,6;50
2012;39;0,5;0,54;0;0;91,2;26,3;547,1;50
2012;40;0,3;0,29;2;0;93,4;26,7;548,8;50
2012;41;0,4;0,43;0;0;92,8;26,6;548,3;50
2012;42;0,4;0,47;0;0;92,2;26,5;547,8;50
2012;43;0,5;0,55;0;0;91,5;26,4;547,3;50
2012;44;0,3;0,33;0,3;0;91,4;26,3;547,2;50
2012;45;0,5;0,47;0,1;0;91;26,3;546,9;50
2012;46;0,5;0,49;1,5;0;92,3;26,5;547,9;50
2012;47;0,6;0,6;1,8;0;93,9;26,7;549,2;50
2012;48;0,5;0,49;5,1;0;99,7;27,6;553,7;50
2012;49;0,7;0,82;0;0;98,6;27,5;552,9;50
2012;50;0,5;0,55;3;1,3;100;27,7;554;50
2012;51;0,7;0,81;0;0;99;27,5;553,2;50
2012;52;0,6;0,63;2,1;0,6;100;27,7;554;50
2012;53;1,2;1,39;0;0;98,2;27,4;552,6;50
2012;54;0,5;0,61;1,3;0;99,1;27,6;553,3;50
2012;55;0,6;0,68;1,1;0;99,7;27,6;553,7;50
2012;56;1;1,14;0;0;98,2;27,4;552,6;50
2012;57;0,9;0,99;3,3;0,9;100;27,7;554;50
2012;58;1;1,11;1,1;0;100;27,7;554;50
2012;59;0,6;0,66;4;3,3;100;27,7;554;50
2012;60;0,6;0,72;1,9;1,1;100;27,7;554;50
2012;61;0,6;0,73;0;0;99,1;27,6;553,3;50
2012;62;0,6;0,73;0;0;98,2;27,4;552,5;50
2012;63;1,7;1,95;0;0;95,7;27;550,6;50
2012;64;0,7;0,79;0;0;94,7;26,9;549,8;50
2012;65;1,9;2,06;0;0;92,1;26,4;547,7;50
2012;66;1,8;1,84;0;0;89,7;26,1;545,9;50
2012;67;1,6;1,59;0;0;87,7;25,8;544,3;50
2012;68;0,6;0,56;6,1;0;94,7;26,9;549,8;50
2012;69;1,8;2,06;0;0;92,1;26,4;547,7;50
2012;70;0,8;0,84;0,3;0;91,4;26,3;547,2;50
2012;71;0,8;0,82;1,1;0;91,8;26,4;547,5;50
2012;72;0,7;0,73;1,2;0;92,4;26,5;548;50
2012;73;0,7;0,73;1;0;92,7;26,5;548,2;50
2012;74;0,7;0,74;0;0;91,8;26,4;547,5;50
2012;75;1,4;1,51;0;0;89,9;26,1;546;50
2012;76;2,8;2,8;0;0;86,3;25,5;543,2;50
2012;77;2,9;2,71;0;0;82,9;25;540,5;50
2012;78;2,2;1,93;3,2;0;84,5;25,2;541,7;50
2012;79;1,8;1,67;0;0;82,4;24,9;540,1;50
2012;80;2,5;2,21;0;0;79,6;24,5;537,9;50
2012;81;1,9;1,54;0;0;77,6;24,2;536,3;50
2012;82;1,1;0,86;0;0;76,5;24;535,5;50
2012;83;2,6;2,04;0;0;73,9;23,6;533,4;50
2012;84;3;2,28;0;0;71;23,1;531,1;50
2012;85;3,1;2,28;0;0;68,2;22,7;528,9;50
2012;86;2,8;1,93;0;0;65,7;22,3;526,9;50
2012;87;2,5;1,67;0;0;63,6;21,9;525,2;50
2012;88;3,1;1,97;0;0;61,1;21,6;523,3;50
2012;89;0,9;0,52;2,2;0;63,2;21,9;525;50
2012;90;0,9;0,58;2;0;65;22,2;526,4;50
2012;91;1,2;0,84;0,8;0;64,9;22,2;526,3;50
2012;92;2,2;1,5;0;0;63;21,9;524,8;50
2012;93;0,9;0,59;0;0;62,3;21,7;524,2;50
2012;94;2,3;1,42;0;0;60,5;21,5;522,8;50
2012;95;1,4;0,84;3,4;0;63,7;22;525,3;50
2012;96;0,8;0,54;0;0;63;21,9;524,8;50
2012;97;0,8;0,53;0;0;62,4;21,8;524,3;50
2012;98;1,2;0,74;1,1;0;62,8;21,8;524,6;50
2012;99;1,2;0,74;0;0;61,9;21,7;523,9;50
