Station:;OO536;;;;;;;;
Hauptfrucht:;Wintergerste;Zwischenfrucht:;keine;;;;;;
2010;243;2,3;2,59;0,8;0;98,1;27,4;552,2;61,7
2010;244;1,4;1,59;1,7;0;98,2;27,4;552,2;61,7
2010;245;1,3;1,45;3,5;0,3;100;27,7;554;63,3
2010;246;2,3;2,67;0;0;97,3;27,3;551,3;63,3
2010;247;2,4;2,64;2;0;96,7;27,2;550,7;63,3
2010;248;2,5;2,8;0;0;94;26,8;547,9;65
2010;249;3,4;3,61;0;0;90,5;26,2;544,3;65
2010;250;3,1;3,15;0;0;87,8;25,8;541,1;66,7
2010;251;1,2;1,2;0,1;0;86,7;25,6;540;66,7
2010;252;1,3;1,22;4,1;0;89,4;26;542,9;66,7
2010;253;2,3;2,37;0,3;0;87,8;25,8;540,8;68,3
2010;254;3,5;3,45;0;0;84,6;25,3;537,4;68,3
2010;255;3,1;2,86;0;0;82,4;24,9;534,5;70
2010;256;1,3;1,21;0,7;0;81,9;24,8;534;70
2010;257;1;0,94;7,7;0;88,3;25,8;540,7;71,7
2010;258;1,8;1,9;1,1;0;87,6;25,7;539,9;71,7
2010;259;2,2;2,22;0,2;0;85,8;25,5;537,9;71,7
2010;260;1,6;1,54;2,4;0;86,9;25,6;538,8;73,3
2010;261;1,9;1,93;0;0;85,2;25,4;536,9;73,3
2010;262;2,7;2,55;0;0;83,4;25,1;534,3;75
2010;263;1,7;1,61;0;0;82;24,9;532,7;75
2010;264;3,1;2,78;0;0;79,7;24,5;529,9;75
2010;265;3,2;2,84;0;0;77,8;24,2;527,1;76,7
2010;266;3,3;2,81;0;0;75,5;23,8;524,3;76,7
2010;267;3;2,49;0;0;73,4;23,5;521,8;76,7
2010;268;0,9;0,82;17,4;0;87,4;25,7;538,4;78,3
2010;269;0,8;0,95;26;9,4;100;27,7;554;78,3
2010;270;0,8;1;43,1;42,1;100;27,7;554;80
2010;271;0,8;0,95;7,3;6,3;100;27,7;554;80
2010;272;0,8;0,91;2,3;1,4;100;27,7;554;80
2010;273;1,1;1,27;0;0;99;27,5;552,7;81,7
2010;274;2;2,24;0;0;97,3;27,3;550,5;81,7
2010;275;1,3;1,48;0;0;96,2;27,1;549;83,3
2010;276;2,5;2,69;0;0;94,2;26,8;546,3;83,3
2010;277;1,9;1,99;0;0;92,6;26,5;544,3;81,7
2010;278;2,2;2,34;0;0;90,8;26,2;542;81,7
2010;279;1,8;1,82;0;0;89,4;26;540,2;80
2010;280;1,1;1,09;0;0;88,5;25,9;539,1;78,3
2010;281;2,2;2,13;0;0;86,7;25,6;536,9;76,7
2010;282;2,1;2,06;0;0;85;25,3;534,9;76,7
2010;283;2,1;2,01;0;0;83,3;25,1;532,9;75
2010;284;2,1;1,88;0;0;81,7;24,8;531;75
2010;285;0,6;0,53;0;0;81,3;24,7;530,5;73,3
2010;286;1,4;1,27;0;0;80,2;24,6;529,2;73,3
2010;287;0,8;0,69;0;0;79,6;24,5;528,5;71,7
2010;288;0,6;0,55;0,6;0;79,6;24,5;528,5;71,7
2010;289;0,6;0,57;5,3;0;83,8;25,1;533,2;70
2010;290;1,5;1,4;0;0;82,6;25;531,8;68,3
2010;291;1,5;1,39;0;0;81,3;24,8;530,4;68,3
2010;292;0,6;0,52;2,2;0;83;25;532,1;66,7
2010;293;0,6;0,6;3,5;0;85,9;25,5;535;65
2010;294;0,7;0,72;0,1;0;85,3;25,4;534,4;65
2010;295;1,3;1,25;0;0;84,2;25,2;533,2;63,3
2010;296;1,5;1,44;0;0;82,8;25;531,7;61,7
2010;297;1,2;1,1;0;0;81,7;24,8;530,6;60
2010;298;0,6;0,5;0;0;81,2;24,7;530,1;58,3
2010;299;0,9;0,76;0;0;80,4;24,6;529,4;58,3
2010;300;1,2;1,02;0;0;79,2;24,4;528,3;56,7
2010;301;1,1;0,89;0;0;78,3;24,3;527,5;56,7
2010;302;1,6;1,35;0;0;76,7;24;526,1;55
2010;303;1,5;1,18;0;0;75,3;23,8;524,9;55
2010;304;1,1;0,85;0;0;74,4;23,6;524,1;55
2010;305;1,1;0,86;0;0;73,3;23,5;523,2;53,3
2010;306;0,5;0,37;0;0;72,9;23,4;522,8;53,3
2010;307;0,7;0,56;2,5;0;75,2;23,8;524,8;53,3
2010;308;0,6;0,48;0,6;0;75,3;23,8;524,9;53,3
2010;309;0,6;0,44;0;0;74,9;23,7;524,4;51,7
2010;310;0,5;0,43;6,3;0;82;24,9;530,3;51,7
2010;311;0,4;0,46;11,6;0;95,6;27;541,4;51,7
2010;312;0,4;0,45;6,1;0;100;27,7;547;51,7
2010;313;1;1,13;0;0;98,6;27,5;545,8;51,7
2010;314;0,6;0,7;0;0;97,8;27,3;545,1;51,7
2010;315;0,7;0,73;2,4;0;99,9;27,7;546,8;50
2010;316;0,9;0,98;0,3;0;99,1;27,6;546,2;50
2010;317;0,8;0,92;0,2;0;98,2;27,4;545,5;50
2010;318;1,1;1,25;0;0;96,6;27,2;544,2;50
2010;319;0,5;0,53;17,3;7;100;27,7;554;50
2010;320;0,4;0,48;27,3;26,8;100;27,7;554;50
2010;321;0,4;0,43;1,3;0,9;100;27,7;554;50
2010;322;0,4;0,44;5,5;5,1;100;27,7;554;50
2010;323;0,4;0,49;0;0;99,4;27,6;553,5;50
2010;324;0,4;0,44;0;0;98,8;27,5;553,1;50
2010;325;0,6;0,72;0;0;97,9;27,4;552,4;50
2010;326;0,4;0,41;9,2;7,2;100;27,7;554;50
2010;327;0,3;0,38;3,1;2,7;100;27,7;554;50
2010;328;0,3;0,34;0,7;0,3;100;27,7;554;50
2010;329;0,4;0,46;0;0;99,4;27,6;553,5;50
2010;330;0,3;0,33;3,3;2,5;100;27,7;554;50
2010;331;0,5;0,55;0;0;99,3;27,6;553,5;50
2010;332;0,4;0,51;1,6;0,5;100;27,7;554;50
2010;333;0,3;0,32;20,2;19,8;100;27,7;554;50
2010;334;0,2;0,25;0,8;0,5;100;27,7;554;50
2010;335;0,2;0,19;10,3;10,1;100;27,7;554;50
2010;336;0,3;0,37;2,1;1,7;100;27,7;554;50
2010;337;0,4;0,52;0;0;99,3;27,6;553,5;50
2010;338;0,5;0,56;0;0;98,6;27,5;552,9;50
2010;339;0,3;0,31;0,5;0;98,9;27,5;553,1;50
2010;340;0,3;0,3;0;0;98,5;27,5;552,8;50
2010;341;0,2;0,29;4;2,6;100;27,7;554;50
2010;342;0,3;0,31;11,7;11,4;100;27,7;554;50
2010;343;0,2;0,28;0,4;0,1;100;27,7;554;50
2010;344;0,3;0,29;0;0;99,6;27,6;553,7;50
2010;345;0,3;0,33;4,2;3,6;100;27,7;554;50
2010;346;0,3;0,32;8,7;8,4;100;27,7;554;50
2010;347;0,2;0,24;0;0;99,7;27,7;553,8;50
2010;348;0,2;0,25;1,7;1,2;100;27,7;554;50
2010;349;0,2;0,24;3,1;2,9;100;27,7;554;50
2010;350;0,4;0,43;0,7;0,2;100;27,7;554;50
2010;351;0,2;0,25;2,6;2,4;100;27,7;554;50
2010;352;0,4;0,48;0;0;99,4;27,6;553,5;50
2010;353;0,2;0,26;2,2;1,5;100;27,7;554;50
2010;354;0,3;0,3;0,1;0;99,8;27,7;553,8;50
2010;355;0,3;0,29;2,5;2;100;27,7;554;50
2010;356;0,3;0,33;0,2;0;99,9;27,7;553,9;50
2010;357;0,3;0,34;0,1;0;99,6;27,6;553,7;50
2010;358;0,2;0,3;15;14,3;100;27,7;554;50
2010;359;0,2;0,23;4,3;4,1;100;27,7;554;50
2010;360;0,2;0,21;0;0;99,7;27,7;553,8;50
2010;361;0,3;0,37;0,3;0;99,6;27,6;553,7;50
2010;362;0,2;0,23;2,5;1,9;100;27,7;554;50
2010;363;0,3;0,35;0;0;99,6;27,6;553,7;50
2010;364;0,2;0,28;0;0;99,2;27,6;553,4;50
2010;365;0,3;0,29;0,1;0;99;27,5;553,2;50
;;;;;;;;;
Station:;OO536;;;;;;;;
Hauptfrucht:;Wintergerste;Zwischenfrucht:;keine;;;;;;
Flexibilisierung:;keine;;;;;;;;
Jahr;Tag;PET;AET;SNKk;PERC;BOF;BOF;SWI;ZG
;mm;mm;mm;mm;%nFK;Vol%;mm;cm;
2011;1;0,3;0,3;0,1;0;98,8;27,5;553;50
2011;2;0,3;0,29;0,7;0;99,2;27,6;553,4;50
2011;3;0,3;0,31;0,8;0;99,8;27,7;553,9;50
2011;4;0,3;0,31;0;0;99,4;27,6;553,6;50
2011;5;0,4;0,45;0;0;98,9;27,5;553,1;50
2011;6;0,3;0,32;4,6;3,4;100;27,7;554;50
2011;7;0,3;0,38;2,4;2;100;27,7;554;50
2011;8;0,5;0,57;0;0;99,3;27,6;553,4;50
2011;9;0,5;0,58;1,5;0,4;100;27,7;554;50
2011;10;0,6;0,64;0;0;99,2;27,6;553,4;50
2011;11;0,7;0,76;0;0;98,2;27,4;552,6;50
2011;12;0,4;0,41;2,2;0,4;100;27,7;554;50
2011;13;0,3;0,41;8,3;7,8;100;27,7;554;50
2011;14;0,4;0,48;7,2;6,7;100;27,7;554;50
2011;15;0,5;0,54;1,8;1,2;100;27,7;554;50
2011;16;0,9;0,99;0;0;98,7;27,5;553;50
2011;17;1;1,08;0;0;97,4;27,3;551,9;50
2011;18;0,4;0,4;1,2;0;98,4;27,4;552,7;50
2011;19;0,3;0,35;2,6;1;100;27,7;554;50
2011;20;0,3;0,34;2,3;2;100;27,7;554;50
2011;21;0,3;0,31;0,3;0;99,9;27,7;553,9;50
2011;22;0,6;0,67;0;0;99,1;27,6;553,3;50
2011;23;0,3;0,33;4,3;3,2;100;27,7;554;50
2011;24;0,3;0,35;2,9;2,5;100;27,7;554;50
2011;25;0,3;0,37;2,3;1,9;100;27,7;554;50
2011;26;0,3;0,36;0,5;0,2;100;27,7;554;50
2011;27;0,3;0,33;1;0,7;100;27,7;554;50
2011;28;0,7;0,82;0;0;99;27,5;553,2;50
2011;29;0,7;0,85;0;0;97,9;27,4;552,3;50
2011;30;0,6;0,72;0;0;97;27,2;551,6;50
2011;31;0,6;0,64;0;0;96,2;27,1;551;50
2011;32;0,7;0,77;0;0;95,2;26,9;550,2;50
2011;33;0,3;0,32;0,1;0;95;26,9;550;50
2011;34;0,4;0,38;0,7;0;95,3;27;550,3;50
2011;35;0,4;0,43;0;0;94,8;26,9;549,9;50
2011;36;0,6;0,62;0;0;94;26,8;549,3;50
2011;37;0,6;0,67;0;0;93,1;26,6;548,6;50
2011;38;1,1;1,13;0;0;91,7;26,4;547,5;50
2011;39;1;1;0;0;90,5;26,2;546,5;50
2011;40;1,2;1,18;0;0;89;26;545,3;50
2011;41;0,8;0,78;1,3;0;89,6;26,1;545,8;50
2011;42;0,5;0,48;5,9;0;96,5;27,2;551,3;50
2011;43;0,7;0,77;0;0;95,6;27;550,5;50
2011;44;0,4;0,45;5,1;1,1;100;27,7;554;50
2011;45;0,5;0,59;0;0;99,3;27,6;553,4;50
2011;46;1;1,16;0;0;97,8;27,3;552,2;50
2011;47;0,6;0,64;0;0;97;27,2;551,6;50
2011;48;0,4;0,44;1,3;0;98,1;27,4;552,5;50
2011;49;0,4;0,42;0,1;0;97,7;27,3;552,2;50
2011;50;0,4;0,41;0;0;97,2;27,3;551,8;50
2011;51;0,4;0,45;0;0;96,6;27,2;551,3;50
2011;52;0,6;0,68;0;0;95,7;27;550,6;50
2011;53;0,8;0,81;0;0;94,7;26,9;549,8;50
2011;54;0,8;0,84;0;0;93,7;26,7;549;50
2011;55;0,7;0,71;0;0;92,8;26,6;548,3;50
2011;56;1,2;1,28;0;0;91,1;26,3;547;50
2011;57;1,5;1,55;0;0;89,2;26;545,5;50
2011;58;0,9;0,83;0;0;88,1;25,8;544,6;50
2011;59;1,8;1,68;0;0;86;25,5;542,9;50
2011;60;1,2;1,07;0;0;84,6;25,3;541,9;50
2011;61;1,6;1,47;0;0;83,3;25,1;540,4;51,7
2011;62;1,4;1,23;0;0;81,8;24,8;539,2;51,7
2011;63;1,7;1,49;0;0;80;24,5;537,7;51,7
2011;64;1,5;1,29;0;0;78,4;24,3;536,4;51,7
2011;65;1,4;1,17;0;0;77;24,1;535,2;51,7
2011;66;1,7;1,38;0;0;76,1;23,9;533,8;53,3
2011;67;2;1,58;0;0;74,2;23,6;532,2;53,3
2011;68;1,9;1,49;0;0;72,4;23,3;530,8;53,3
2011;69;0,9;0,71;1,2;0;73;23,4;531,3;53,3
2011;70;0,7;0,53;0,9;0;73,4;23,5;531,6;53,3
2011;71;2,2;1,72;0;0;72,2;23,3;529,9;55
2011;72;1,5;1,14;0;0;70,9;23,1;528,7;55
2011;73;0,9;0,7;0,3;0;71,4;23,2;528,4;56,7
2011;74;1,3;0,97;0;0;70,3;23;527,4;56,7
2011;75;0,7;0,53;0,9;0;70,7;23,1;527,8;56,7
2011;76;0,7;0,6;7,2;0;78,6;24,3;534,3;58,3
2011;77;0,6;0,6;3;0;81,2;24,7;536,7;58,3
2011;78;1,4;1,36;0;0;79,7;24,5;535,3;58,3
2011;79;1,4;1,28;0;0;78,4;24,3;534,1;58,3
2011;80;2,5;2,2;0;0;76;23,9;531,8;58,3
2011;81;2,7;2,29;0;0;74,2;23,6;529,6;60
2011;82;2,5;1,98;0;0;72,1;23,3;527,6;60
2011;83;2,6;1,94;0;0;70,1;23;525,6;60
2011;84;1;0,75;0;0;69,3;22,8;524,9;60
2011;85;0,7;0,56;1,9;0;70,7;23,1;526,2;60
2011;86;2,2;1,64;0;0;69,8;22,9;524,5;61,7
2011;87;2,8;2,02;0;0;67,7;22,6;522,5;61,7
2011;88;2,9;2,07;0;0;65,6;22,3;520,5;61,7
2011;89;2,9;1,98;0;0;63,5;21,9;518,5;61,7
2011;90;1,5;0,98;0,4;0;64;22;517,9;63,3
2011;91;2,2;1,48;0;0;62,5;21,8;516,5;63,3
2011;92;2,6;1,69;0;0;61,8;21,7;514,8;65
2011;93;3,5;2,29;0;0;59,6;21,3;512,5;65
2011;94;1,4;1,16;14,3;0;72,4;23,3;525,6;65
2011;95;2,2;1,96;0;0;70,5;23;523,7;65
2011;96;1,5;1,25;0;0;69,2;22,8;522,4;65
2011;97;2,7;2,15;0;0;68;22,6;520,3;66,7
2011;98;1,8;1,36;0;0;66,7;22,4;518,9;66,7
2011;99;2,2;1,61;0;0;65,2;22,2;517,3;66,7
2011;100;3,4;2,43;0;0;62,9;21,8;514,9;66,7
2011;101;3,1;2,11;0;0;60,8;21,5;512,8;66,7
2011;102;1,7;1,09;0,3;0;61,1;21,6;512;68,3
2011;103;0,9;0,87;14,5;0;73,7;23,6;525,6;68,3
2011;104;0,9;0,89;6,6;0;79,5;24,5;531,4;70
2011;105;1,5;1,51;0;0;78,2;24,3;529,9;70
2011;106;2;1,99;0;0;76,4;24;527,9;70
2011;107;1,3;1,18;0;0;75,9;23,9;526,7;71,7
2011;108;3,3;2,97;0;0;73,3;23,5;523,7;71,7
2011;109;3,9;3,35;0;0;71;23,1;520,4;73,3
2011;110;4,2;3,29;0;0;68,1;22,7;517,1;73,3
2011;111;4,2;3,1;0;0;65,4;22,2;514;73,3
2011;112;4,4;3,08;0;0;63,6;22;510,9;75
2011;113;4,3;2,94;0;0;61,1;21,6;507,9;75
2011;114;4,2;2,81;0;0;59,7;21,3;505,1;76,7
2011;115;1,9;1,23;0,2;0;58,8;21,2;504,1;76,7
2011;116;1,7;1,15;2,3;0;60,6;21,5;505,3;78,3
2011;117;1,6;1,06;0,1;0;59,9;21,4;504,3;78,3
2011;118;2,5;1,74;4,8;0;62,4;21,8;507,4;78,3
2011;119;3,1;2,2;0,1;0;61,5;21,6;505,3;80
2011;120;4,2;2,8;0;0;59,3;21,3;502,5;80
2011;121;4,1;2,67;0;0;58;21,1;499,9;81,7
2011;122;1,6;1,09;2,9;0;59,4;21,3;501,6;81,7
2011;123;1,8;1,33;4,3;0;62,5;21,8;504,6;83,3
2011;124;2;1,41;0;0;61,4;21,6;503,2;83,3
2011;125;3,7;2,52;0;0;60,3;21,4;500,7;85
2011;126;4,3;2,85;0;0;58,2;21,1;497,8;85
2011;127;4,6;3,01;0;0;56,8;20,9;494,8;86,7
2011;128;4,5;2,85;0;0;54,7;20,5;492;86,7
2011;129;4,7;2,92;0;0;53,4;20,3;489;88,3
2011;130;4,8;2,95;0;0;51,3;20;486,1;88,3
2011;131;4,2;2,46;0;0;50,5;19,9;483,6;90
2011;132;3,1;1,93;3,2;0;52,3;20,2;484,9;91,7
2011;133;3,1;1,84;0;0;51;20;483;91,7
2011;134;3,1;2,94;5,4;0;53,5;20,4;485,5;93,3
2011;135;2,4;2,08;3,1;0;55;20,6;486,5;95
2011;136;1,6;1,04;0,1;0;54,4;20,5;485,6;95
2011;137;2;1,25;0,1;0;54,4;20,5;484,4;96,7
2011;138;4,5;2,84;0;0;52,6;20,2;481,6;96,7
2011;139;4;2,72;1,4;0;52,6;20,2;480,3;98,3
2011;140;2,8;1,77;0,2;0;51,6;20;478,7;98,3
2011;141;2,8;1,66;0;0;51,3;20;477,1;100
2011;142;3,6;2,17;0,1;0;50;19,8;475;100
2011;143;4,7;2,77;0;0;49,1;19,7;472,2;101,7
2011;144;4,2;2,46;0;0;47,6;19,4;469,8;101,7
2011;145;4,8;2,73;0;0;46,7;19,3;467;103,3
2011;146;4,5;2,54;0;0;46,1;19,2;464,5;105
2011;147;2,5;1,4;0;0;45,2;19;463,1;105
2011;148;3,2;1,76;0;0;45;19;461,3;106,7
2011;149;4,7;2,61;0;0;43,5;18,8;458,7;106,7
2011;150;5,7;3,12;0;0;42,5;18,6;455,6;108,3
2011;151;3,9;2,11;0;0;41,3;18,4;453,5;108,3
2011;152;1,4;1,84;9,2;0;46,4;19,2;460,9;110
2011;153;4;2,31;0;0;45,1;19;458,6;110
2011;154;5,4;3,07;0;0;43,3;18,7;455,5;110
2011;155;5,5;3,02;0;0;42,5;18,6;452,5;111,7
2011;156;5,3;2,87;0;0;40,8;18,4;449,6;111,7
2011;157;4;2,47;1,2;0;41;18,4;448,4;113,3
2011;158;2,9;1,72;0,6;0;40,4;18,3;447,2;113,3
2011;159;3;1,99;1,4;0;40,1;18,2;446,7;113,3
2011;160;4,1;2,16;0;0;39,7;18,2;444,5;115
2011;161;3,7;1,92;0;0;38,7;18;442,6;115
2011;162;4;2,14;0,2;0;38,5;18;440,7;116,7
2011;163;4;2,06;0;0;37,4;17,8;438,6;116,7
2011;164;2,8;1,43;0,1;0;37,6;17,8;437,3;118,3
2011;165;3,5;2,17;1,3;0;37,1;17,8;436,4;118,3
2011;166;4,1;2,04;0;0;36,9;17,7;434,4;120
2011;167;4,1;3,13;3,3;0;37;17,7;434,6;120
2011;168;5;2,54;0;0;36,5;17,7;432;121,7
2011;169;1,9;1,84;2,8;0;37;17,7;432,9;121,7
2011;170;2,8;3,67;7,2;0;38,8;18;436,4;121,7
2011;171;2,4;1,37;0,3;0;39,1;18,1;435,4;123,3
2011;172;2,3;2,22;3,3;0;39,7;18,2;436,4;123,3
2011;173;3;3,89;11,2;0;43,4;18,8;443,8;123,3
2011;174;3,3;3,08;4;0;43,9;18,8;444,6;123,3
2011;175;3;3,86;12,7;0;48,4;19,5;453,4;123,3
2011;176;3,1;2,16;0,6;0;47,7;19,4;451,8;121,7
2011;177;1,9;1,48;1,1;0;47,5;19,4;451,4;121,7
2011;178;5,7;3,61;0;0;45,6;19,1;447,8;121,7
2011;179;5,9;3,57;0;0;43,8;18,8;444,3;121,7
2011;180;5,8;3,38;0;0;42;18,5;440,9;120
2011;181;1,5;1,64;2,6;0;42,6;18,6;441,9;120
2011;182;2,3;1,39;0,3;0;42;18,5;440,8;118,3
2011;183;1,6;1,72;2,8;0;42,6;18,6;441,9;118,3
2011;184;1,4;1,87;20,6;0;52,8;20,2;460,6;116,7
2011;185;1,5;1,95;17,6;0;61,6;21,6;476,2;115
2011;186;3;3,44;4,8;0;62,7;21,8;477,6;113,3
2011;187;4,8;5,06;5;0;63;21,8;477,5;111,7
2011;188;5,5;6,39;8,9;0;64,7;22,1;480;110
2011;189;3,6;4,23;6,3;0;67;22,5;482;105
2011;190;5,3;4,89;0;0;65;22,2;477,2;100
2011;191;4,6;5,99;21,3;0;76,2;23,9;492,5;95
2011;192;3,5;4,21;5,5;0;79,1;24,4;493,8;88,3
2011;193;5,4;5,8;0;0;76,1;23,9;488;83,3
2011;194;2,5;2,6;1,3;0;75,8;23,9;486,7;80
2011;195;2,7;2,61;0,1;0;74,8;23,7;484,2;75
2011;196;3,8;3,46;0;0;72,5;23,3;480,8;70
2011;197;5,1;4,25;0;0;69;22,8;476,5;63,3
2011;198;2,1;2,77;16,5;0;83,6;25,1;490,2;60
2011;199;3,2;3,56;1,9;0;82,2;24,9;488,6;58,3
2011;200;4,5;4,52;0;0;77,6;24,2;484;56,7
2011;201;1,5;1,99;8,6;0;85,4;25,4;490,6;55
2011;202;1,5;1,64;0,9;0;84,5;25,3;489,9;55
2011;203;1,5;1,54;0,7;0;83,9;25,2;489;53,3
2011;204;3,1;3,15;0;0;80,2;24,6;485,8;53,3
2011;205;4,2;3,92;0;0;75,6;23,8;481,9;53,3
2011;206;2,7;2,19;0;0;73;23,4;479,7;51,7
2011;207;4,3;3,31;0;0;69;22,8;476,4;51,7
2011;208;4,4;3,08;0;0;65,1;22,2;473,3;50
2011;209;3,1;2,01;0,1;0;62,7;21,8;471,4;50
2011;210;1,6;1;3,5;0;65,8;22,3;474;50
2011;211;1,4;1,18;69,7;0;100;27,7;542,5;50
2011;212;1,4;1,58;11,2;0;100;27,7;552,2;50
2011;213;1,6;1,85;0,1;0;97,8;27,4;550,4;50
2011;214;3,8;4,25;0;0;92,4;26,5;546,2;50
2011;215;4,6;4,71;0,3;0;86,9;25,6;541,8;50
2011;216;2,3;2,14;31,5;17,1;100;27,7;554;50
2011;217;2,7;3,13;0,3;0;96,4;27,1;551,2;50
2011;218;4;4,39;13,4;6,2;100;27,7;554;50
2011;219;1,7;2;1,2;0;99;27,5;553,2;50
2011;220;3,7;4,16;0,2;0;94;26,8;549,3;50
2011;221;2,5;2,6;0,1;0;90,9;26,3;546,8;50
2011;222;2,2;2,18;1,3;0;89,8;26,1;545,9;50
2011;223;3;2,93;0;0;86,1;25,5;543;50
2011;224;2,3;2,1;1,5;0;85,4;25,4;542,4;50
2011;225;2,1;1,88;17,1;3,6;100;27,7;554;50
2011;226;2,7;3,06;9;6;100;27,7;554;51,7
2011;227;1,7;1,98;0;0;97,6;27,3;552;51,7
2011;228;1,9;2,07;0;0;95;26,9;549,9;51,7
2011;229;4,1;4,42;0;0;89,6;26,1;545,5;51,7
2011;230;4,4;4,28;0,1;0;84,5;25,3;541,4;51,7
2011;231;2,2;2,02;6,8;0;90,7;26,2;546,2;53,3
2011;232;4,4;4,67;0;0;85,2;25,4;541,5;53,3
2011;233;3;2,78;0;0;81,9;24,8;538,7;53,3
2011;234;3,9;3,37;0;0;78,5;24,3;535,3;55
2011;235;4,3;3,57;0;0;74,4;23,7;531,8;55
2011;236;4,1;3,19;8,3;0;80,8;24,7;536,8;56,7
2011;237;4,3;3,88;0;0;76,5;24;532,9;56,7
2011;238;4,5;3,64;0;0;73,2;23,5;529,3;58,3
2011;239;1,2;0,97;6,5;0;79,2;24,4;534,8;58,3
2011;240;3;2,67;0;0;77;24,1;532,1;60
2011;241;2,9;2,38;0;0;74,4;23,7;529,8;60
2011;242;2,7;2,13;0;0;72,9;23,4;527,6;61,7
2011;243;3,4;2,59;0;0;70,3;23;525,1;61,7
2011;244;3,5;2,6;0;0;67,6;22,6;522,5;61,7
2011;245;4,1;2,89;0;0;65,6;22,3;519,6;63,3
2011;246;3,8;2,66;0;0;62,9;21,8;516,9;63,3
2011;247;3,8;2,53;7,3;0;67,7;22,6;521,6;63,3
2011;248;1,3;1,03;23,3;0;90,2;26,1;543,9;65
2011;249;3,4;3,94;0;0;86,3;25,5;540;65
2011;250;1,8;1,94;0,6;0;85,4;25,4;538,6;66,7
2011;251;1,1;1,09;8,5;0;92,4;26,5;546;66,7
2011;252;1,3;1,55;0;0;90,9;26,3;544,4;66,7
2011;253;2,1;2,37;0;0;88,9;25,9;542;68,3
2011;254;3,9;4,1;0,9;0;85,9;25,5;538,8;68,3
2011;255;3,2;3,15;0;0;83,4;25,1;535,7;70
2011;256;1,7;1,57;0,7;0;82,6;25;534,8;70
2011;257;3,1;2,83;0;0;80,5;24,6;531,9;71,7
2011;258;2,9;2,54;0;0;78,3;24,3;529,4;71,7
2011;259;3,1;2,63;0;0;75,9;23,9;526,8;71,7
2011;260;1,6;1,41;19,3;0;91,9;26,4;544,6;73,3
2011;261;1;1,18;22,9;12,3;100;27,7;554;73,3
2011;262;1,2;1,43;0;0;98,8;27,5;552,6;75
2011;263;2,6;3;0;0;96,3;27,1;549,6;75
2011;264;2;2,16;0;0;94,4;26,8;547,4;75
2011;265;1,7;1,79;0;0;93,1;26,6;545,6;76,7
2011;266;1,6;1,73;0;0;91,7;26,4;543,9;76,7
2011;267;3;3,13;0;0;89,1;26;540,8;76,7
2011;268;3,2;3,15;0;0;86,8;25,6;537,6;78,3
2011;269;3,2;3,1;0;0;84,3;25,2;534,5;78,3
2011;270;1,9;1,8;0;0;83,2;25;532,7;80
2011;271;2,3;2,08;0;0;81,5;24,8;530,6;80
2011;272;3;2,66;0;0;79,4;24,4;528;80
2011;273;3,2;2,77;0;0;77,7;24,2;525,2;81,7
2011;274;3,1;2,69;0;0;75,6;23,8;522,5;81,7
2011;275;3,1;2,57;0;0;74,1;23,6;519,9;83,3
2011;276;2,9;2,37;0;0;72,3;23,3;517,6;83,3
2011;277;2,8;2,26;0;0;70,6;23,1;515,3;81,7
2011;278;0,9;0,67;0;0;70,1;23;514,6;81,7
2011;279;2,1;1,69;5,7;0;73,3;23,5;518,7;80
2011;280;1,1;0,94;2,8;0;74,8;23,7;520,5;78,3
2011;281;1;0,93;7,7;0;80,5;24,6;527,2;76,7
2011;282;1,2;1,16;0;0;79,5;24,5;526,1;76,7
2011;283;0,7;0,73;5,3;0;83,6;25,1;530,6;75
2011;284;0,8;0,82;5,1;0;87,1;25,7;534,9;75
2011;285;0,7;0,83;6,8;0;92,7;26,5;540,9;73,3
2011;286;1,4;1,62;0;0;91,3;26,3;539,3;73,3
2011;287;1,4;1,59;0;0;90,1;26,1;537,7;71,7
2011;288;1,9;2,02;0;0;88,3;25,9;535,6;71,7
2011;289;1,9;1,96;0;0;86,7;25,6;533,7;70
2011;290;2;1,97;0;0;85;25,3;531,7;68,3
2011;291;1,6;1,59;7,2;0;90,1;26,1;537,3;68,3
2011;292;0,8;0,83;0;0;89,5;26;536,5;66,7
2011;293;1;1,03;0,2;0;88,9;25,9;535,6;65
2011;294;1,5;1,57;0;0;87,3;25,7;534,1;65
2011;295;1,6;1,56;0;0;85,9;25,5;532,5;63,3
2011;296;1,6;1,53;0;0;84,4;25,2;531;61,7
2011;297;0,9;0,84;0;0;83,5;25,1;530,1;60
2011;298;0,6;0,52;0;0;82,9;25;529,6;58,3
2011;299;0,6;0,53;0,3;0;82,7;25;529,4;58,3
2011;300;0,6;0,51;0;0;82,1;24,9;528,9;56,7
2011;301;1,2;1,05;0;0;81;24,7;527,9;56,7
2011;302;1,6;1,4;0;0;79,4;24,4;526,5;55
2011;303;0,9;0,72;0,8;0;79,4;24,4;526,5;55
2011;304;1,2;0,98;0;0;78,3;24,3;525,5;55
2011;305;1,4;1,19;0;0;76,9;24;524,3;53,3
2011;306;1,4;1,16;0;0;75,5;23,8;523,2;53,3
2011;307;1,4;1,08;0;0;74,2;23,6;522,1;53,3
2011;308;0,7;0,56;0;0;73,5;23,5;521,5;53,3
2011;309;1,3;0,99;0;0;72,3;23,3;520,5;51,7
2011;310;1,4;1,02;0;0;71,1;23,1;519,5;51,7
